branch,bus,ptdf,sensitivity,wind_MW,wind_farms
1021-2361-1,3221,0.029746268795132584,-0.029746268795132584,0.85,1
1021-2361-1,3251,0.025206706018853095,-0.025206706018853095,83.15,4
1021-2361-1,3301,0.0250964743134452,-0.0250964743134452,13.85,2
1021-2361-1,3311,-0.006951231813585094,0.006951231813585094,110.2,1
1021-2361-1,3391,0.013724992669407507,-0.013724992669407507,105.0,1
1021-2361-1,3461,0.025253737415304803,-0.025253737415304803,18.0,1
1021-2361-1,3481,0.02525373741530479,-0.02525373741530479,37.0,1
1021-2361-1,3491,-0.01006593184539619,0.01006593184539619,48.9,1
1021-2361-1,3501,-0.022734899308172407,0.022734899308172407,9.55,2
1021-2361-1,3511,-0.0119161220637699,0.0119161220637699,97.5,2
1021-2361-1,3561,-0.009126028945982793,0.009126028945982793,33.1,1
1021-2361-1,3571,-0.021667332847086114,0.021667332847086114,34.0,1
1021-2361-1,3581,-0.012000076194054979,0.012000076194054979,60.27,7
1021-2361-1,3591,-0.012277005918489771,0.012277005918489771,30.5,1
1021-2361-1,3621,0.014390027369357114,-0.014390027369357114,68.4,2
1021-2361-1,3801,0.029318125824654713,-0.029318125824654713,1.7,1
1021-2361-1,3821,-0.007079795498150521,0.007079795498150521,68.698,7
1021-2361-1,3881,0.025559160785525205,-0.025559160785525205,24.0,1
1021-2361-1,3891,0.026235150611050813,-0.026235150611050813,67.89999999999999,2
1021-2361-1,3941,-0.06245905607839121,0.06245905607839121,17.25,1
1021-2361-1,4041,-0.0243070836596391,0.0243070836596391,6.0,1
1021-2361-1,4071,-0.012315240925324974,0.012315240925324974,84.96,3
1021-2361-1,4091,-0.013354431510401957,0.013354431510401957,95.25,4
1021-2361-1,4121,-0.00688372879418463,0.00688372879418463,60.0,1
1021-2361-1,4261,0.09320026814042542,-0.09320026814042542,14.69,6
1021-2361-1,4361,0.025169928804353474,-0.025169928804353474,9.0,1
1021-2361-1,4371,-0.02279690425763728,0.02279690425763728,77.3,4
1021-2361-1,4391,-0.0058394998587727315,0.0058394998587727315,50.0,1
1021-2361-1,4481,-0.006004055534677629,0.006004055534677629,54.20099999999999,2
1021-2361-1,4671,-0.022734899308172372,0.022734899308172372,90.0,1
1021-2361-1,4681,0.06468639246624477,-0.06468639246624477,32.49,3
1021-2361-1,4701,-0.022737319294688477,0.022737319294688477,4.99,1
1021-2361-1,4781,-0.009970370052991916,0.009970370052991916,78.62,3
1021-2361-1,4951,-0.04783402920428609,0.04783402920428609,46.1,4
1021-2361-1,4961,-0.010808540915859331,0.010808540915859331,28.017,3
1021-2361-1,4981,-0.01846000401966295,0.01846000401966295,17.73,3
1021-2361-1,4991,-0.01200007619405083,0.01200007619405083,63.25,10
1021-2361-1,5001,-0.032161268179579344,0.032161268179579344,7.65,1
1021-2361-1,5081,-0.022941093645046075,0.022941093645046075,105.0,1
1021-2361-1,5191,-0.01302770267149328,0.01302770267149328,29.9,1
1021-2361-1,5221,-0.08625541249318307,0.08625541249318307,31.0,3
1021-2361-1,5241,-0.024307083659638535,0.024307083659638535,19.2,1
1021-2361-1,5261,0.0252323812805929,-0.0252323812805929,26.5,7
1021-2361-1,5271,0.0650206994476606,-0.0650206994476606,59.08,3
1021-2361-1,5274,0.06499112787511548,-0.06499112787511548,115.08,3
1021-2361-1,5281,0.025206706018852693,-0.025206706018852693,47.56,6
1021-2361-1,5301,0.014390027369363137,-0.014390027369363137,41.8,5
1021-2361-1,5341,-0.022299660573809735,0.022299660573809735,12.040000000000001,3
1021-2361-1,5361,-0.012000076194051065,0.012000076194051065,44.69,6
1021-2361-1,5381,0.05233449482578523,-0.05233449482578523,4.6,2
1021-2361-1,5441,0.015236984910184864,-0.015236984910184864,18.53,3
1021-2361-1,5501,0.009745830791563518,-0.009745830791563518,38.9,3
1021-2361-1,6201,0.01730740941187708,-0.01730740941187708,156.84,2
1021-2361-1,6931,0.023580615715529,-0.023580615715529,20.0,1
1021-2361-1,11261,0.0035925253278512002,-0.0035925253278512002,800.0,1
1021-2361-1,11310,0.004456200145214417,-0.004456200145214417,23.15,1
1021-2361-1,14010,-0.029584145838434415,0.029584145838434415,33.9,1
1021-2361-1,14013,-0.02958414583843437,0.02958414583843437,172.0,2
1021-2361-1,14016,-0.029584145838434155,0.029584145838434155,50.0,1
1021-2361-1,14720,-0.0039121747534233975,0.0039121747534233975,500.0,1
1021-2361-1,17010,-0.014311015839283833,0.014311015839283833,55.0,2
1021-2361-1,17420,-0.001416314367618226,0.001416314367618226,824.0,1
1021-2361-1,20900,-0.04783402920433111,0.04783402920433111,109.2,2
1021-2361-1,22811,-0.04033821494566914,0.04033821494566914,2.55,1
1021-2361-1,23610,-0.2264229802359993,0.2264229802359993,72.39,2
1021-2361-1,28810,0.013724992669407743,-0.013724992669407743,40.8,3
1021-2361-1,32060,0.02797616512884827,-0.02797616512884827,450.0,1
1021-2361-1,36210,0.014390027369357114,-0.014390027369357114,59.0,2
1021-2361-1,36411,0.007588920649160263,-0.007588920649160263,60.162,9
1021-2361-1,39420,0.0018357014291114915,-0.0018357014291114915,450.0,1
1021-2361-1,44731,-0.003858511083934226,0.003858511083934226,483.0,1
1021-2361-1,44732,-0.002244253842492338,0.002244253842492338,483.0,1
1021-2361-1,44733,-0.002244253842492324,0.002244253842492324,483.0,1
1021-2361-1,51911,-0.01335322911631378,0.01335322911631378,139.2,2
1021-2361-1,52610,0.004456200145213515,-0.004456200145213515,46.3,3
1021-2361-1,66094,-0.021663472352052827,0.021663472352052827,58.0,1
1021-2361-1,66096,0.093200268140431,-0.093200268140431,84.0,1
1021-2361-1,66123,-0.0064221857343967695,0.0064221857343967695,370.0,2
1021-2361-1,68090,0.02358061571552841,-0.02358061571552841,34.0,1
1021-2361-1,70010,-0.009262329370579615,0.009262329370579615,82.5,4
1021-2361-1,71011,-0.00699202016555045,0.00699202016555045,50.15,3
1021-2361-1,73500,-0.007236994983193287,0.007236994983193287,47.5,1
1021-2361-1,74011,-0.006921246035408009,0.006921246035408009,13.8,1
1021-2361-1,75010,-0.007496925619261838,0.007496925619261838,103.0,4
1021-2361-1,77210,-0.008579981969422182,0.008579981969422182,67.9,3
1021-2361-1,77212,-0.008579981969422217,0.008579981969422217,51.6,1
1021-2361-1,77511,-0.007256022558342595,0.007256022558342595,17.5,1
1021-2361-1,79010,-0.009262329370581093,0.009262329370581093,16.9,1
1021-2361-1,80710,-0.007995445415164393,0.007995445415164393,67.5,5
1021-2361-1,81810,-0.008249410463155062,0.008249410463155062,73.7,3
1021-2361-1,83011,-0.0069530261268713756,0.0069530261268713756,15.0,2
1021-2361-1,83510,-0.007617484757322268,0.007617484757322268,37.7,2
1021-2361-1,84412,-0.007802963034611005,0.007802963034611005,15.0,1
1021-2361-1,85510,-0.008325416881361819,0.008325416881361819,70.6,3
1021-2361-1,87510,-0.008325416881363581,0.008325416881363581,95.7,7
1021-2361-1,87900,-0.007236994983195841,0.007236994983195841,76.3,4
1021-2361-1,89210,-0.008249410463154715,0.008249410463154715,27.6,1
1021-2361-1,89510,-0.008589922784615116,0.008589922784615116,28.1,4
1021-2361-1,90210,-0.0077931568124565975,0.0077931568124565975,90.0,7
1021-3541-1,1021,0.2971199644219389,0.2971199644219389,8.16,2
1021-3541-1,1061,0.011109122262229432,0.011109122262229432,15.6,4
1021-3541-1,1121,-0.0032016258825339344,-0.0032016258825339344,118.39000000000001,4
1021-3541-1,1131,-0.01151891302755384,-0.01151891302755384,34.35,1
1021-3541-1,1141,0.021257077495315482,0.021257077495315482,0.9,1
1021-3541-1,1231,-0.004843032528371247,-0.004843032528371247,42.0,2
1021-3541-1,1251,0.10840797494911125,0.10840797494911125,154.219,11
1021-3541-1,1281,-0.017561716768515173,-0.017561716768515173,65.71000000000001,6
1021-3541-1,1311,-0.013677427275194803,-0.013677427275194803,147.6,4
1021-3541-1,1341,0.007103568000045829,0.007103568000045829,89.3,17
1021-3541-1,1381,-0.015572434258324996,-0.015572434258324996,2.0,1
1021-3541-1,1401,0.019741095380342535,0.019741095380342535,46.88999999999999,6
1021-3541-1,1431,-0.0012074507512464198,-0.0012074507512464198,45.0,1
1021-3541-1,1441,-0.016748389250505008,-0.016748389250505008,13.6,3
1021-3541-1,1461,-0.014051717524370344,-0.014051717524370344,32.4,1
1021-3541-1,1481,-0.007828734396787593,-0.007828734396787593,1.7,1
1021-3541-1,1511,-0.011518913027563332,-0.011518913027563332,100.549,5
1021-3541-1,1521,0.0025969796941291284,0.0025969796941291284,56.4,1
1021-3541-1,1551,-0.01819103393846691,-0.01819103393846691,169.05,7
1021-3541-1,1571,0.006679447852520892,0.006679447852520892,22.94,3
1021-3541-1,1631,0.010834502791090453,0.010834502791090453,79.60300000000001,12
1021-3541-1,1651,-0.05359807314001164,-0.05359807314001164,51.599999999999994,2
1021-3541-1,1661,0.02538159058197742,0.02538159058197742,50.44,7
1021-3541-1,1671,0.002415089535473397,0.002415089535473397,75.0,1
1021-3541-1,1751,-0.014511699653097038,-0.014511699653097038,54.0,2
1021-3541-1,1821,0.028288612242996065,0.028288612242996065,9.24,2
1021-3541-1,1831,0.03355945584068278,0.03355945584068278,7.99,2
1021-3541-1,1841,-0.004843032528312873,-0.004843032528312873,7.49,2
1021-3541-1,1881,-0.02380064175549662,-0.02380064175549662,70.699,7
1021-3541-1,1901,-0.002180698259289248,-0.002180698259289248,55.74,7
1021-3541-1,1931,0.012573776703861506,0.012573776703861506,34.8,2
1021-3541-1,1971,-0.014511699653096871,-0.014511699653096871,81.0,3
1021-3541-1,1991,-0.004810290931708046,-0.004810290931708046,41.400000000000006,4
1021-3541-1,2101,0.0024792290730020483,0.0024792290730020483,16.6,2
1021-3541-1,2111,0.03355945584064885,0.03355945584064885,174.0,2
1021-3541-1,2131,-0.011518913027554728,-0.011518913027554728,28.5,1
1021-3541-1,2141,-0.01118465981040867,-0.01118465981040867,8.98,2
1021-3541-1,2151,-0.0557722032496209,-0.0557722032496209,25.2,1
1021-3541-1,2171,0.033559455840687515,0.033559455840687515,33.6,1
1021-3541-1,2181,0.0017219434771904296,0.0017219434771904296,5.949999999999999,4
1021-3541-1,2221,-0.017561716768552532,-0.017561716768552532,27.17,4
1021-3541-1,2225,-0.017561257456787965,-0.017561257456787965,22.95,2
1021-3541-1,2231,0.10536168099332,0.10536168099332,59.5,1
1021-3541-1,2241,0.020636126759096915,0.020636126759096915,26.03,5
1021-3541-1,2281,0.027945523311683037,0.027945523311683037,40.8,1
1021-3541-1,2331,0.03355945584068718,0.03355945584068718,47.3,1
1021-3541-1,2391,-0.006052544800957793,-0.006052544800957793,36.0,1
1021-3541-1,2401,0.002596979694131335,0.002596979694131335,79.2,1
1021-3541-1,2601,0.014730996772011312,0.014730996772011312,75.6,2
1021-3541-1,2651,-0.00030028669885174934,-0.00030028669885174934,49.5,1
1021-3541-1,2671,0.01083450279109191,0.01083450279109191,82.0,3
1021-3541-1,2701,-0.00025737127428268614,-0.00025737127428268614,0.5,1
1021-3541-1,2731,-0.014511699653097065,-0.014511699653097065,29.8,2
1021-3541-1,2742,-0.006547467323822047,-0.006547467323822047,450.0,1
1021-3541-1,2771,-0.014511699653099702,-0.014511699653099702,74.215,4
1021-3541-1,2821,0.005664778007256482,0.005664778007256482,8.0,2
1021-3541-1,2881,-0.023800641755445884,-0.023800641755445884,26.0,1
1021-3541-1,3101,0.007997446627835553,0.007997446627835553,35.95,1
1021-3541-1,3221,-0.016042309161164003,-0.016042309161164003,0.85,1
1021-3541-1,3251,-0.051728313118332175,-0.051728313118332175,83.15,4
1021-3541-1,3301,-0.03815852859464261,-0.03815852859464261,13.85,2
1021-3541-1,3311,0.003053458853652838,0.003053458853652838,110.2,1
1021-3541-1,3391,-0.013677427275194776,-0.013677427275194776,105.0,1
1021-3541-1,3461,-0.05751798962914023,-0.05751798962914023,18.0,1
1021-3541-1,3481,-0.05751798962914023,-0.05751798962914023,37.0,1
1021-3541-1,3491,0.004528196969147247,0.004528196969147247,48.9,1
1021-3541-1,3501,0.01596020820893178,0.01596020820893178,9.55,2
1021-3541-1,3511,0.006971400376632159,0.006971400376632159,97.5,2
1021-3541-1,3561,0.0037786571371754007,0.0037786571371754007,33.1,1
1021-3541-1,3571,0.01830576797218772,0.01830576797218772,34.0,1
1021-3541-1,3581,0.0058498381584971,0.0058498381584971,60.27,7
1021-3541-1,3591,0.006073405367995194,0.006073405367995194,30.5,1
1021-3541-1,3621,0.00030867179083846064,0.00030867179083846064,68.4,2
1021-3541-1,3801,-0.01522214933226873,-0.01522214933226873,1.7,1
1021-3541-1,3821,0.002215573402137433,0.002215573402137433,68.698,7
1021-3541-1,3881,-0.017975643937646946,-0.017975643937646946,24.0,1
1021-3541-1,3891,-0.01756171676855256,-0.01756171676855256,67.89999999999999,2
1021-3541-1,3941,0.04142914789991295,0.04142914789991295,17.25,1
1021-3541-1,4041,0.015677654522525786,0.015677654522525786,6.0,1
1021-3541-1,4071,0.006104271037337766,0.006104271037337766,84.96,3
1021-3541-1,4091,0.006943210872707717,0.006943210872707717,95.25,4
1021-3541-1,4121,0.002938641043889925,0.002938641043889925,60.0,1
1021-3541-1,4261,-0.029163077422467376,-0.029163077422467376,14.69,6
1021-3541-1,4361,-0.04720095073870789,-0.04720095073870789,9.0,1
1021-3541-1,4371,0.014480100842585872,0.014480100842585872,77.3,4
1021-3541-1,4391,0.002430306161517945,0.002430306161517945,50.0,1
1021-3541-1,4481,0.0028940674234736053,0.0028940674234736053,54.20099999999999,2
1021-3541-1,4671,0.01596020820893163,0.01596020820893163,90.0,1
1021-3541-1,4681,-0.14598667118951214,-0.14598667118951214,32.49,3
1021-3541-1,4701,0.015960970991736375,0.015960970991736375,4.99,1
1021-3541-1,4781,0.004458296651559751,0.004458296651559751,78.62,3
1021-3541-1,4951,0.03355945584065043,0.03355945584065043,46.1,4
1021-3541-1,4961,0.005120401842912042,0.005120401842912042,28.017,3
1021-3541-1,4981,0.01104099232829299,0.01104099232829299,17.73,3
1021-3541-1,4991,0.005849838158483611,0.005849838158483611,63.25,10
1021-3541-1,5001,0.026386822545221983,0.026386822545221983,7.65,1
1021-3541-1,5081,0.019559070176912136,0.019559070176912136,105.0,1
1021-3541-1,5191,0.006679447852572629,0.006679447852572629,29.9,1
1021-3541-1,5221,0.06053141265401635,0.06053141265401635,31.0,3
1021-3541-1,5241,0.01567765452252451,0.01567765452252451,19.2,1
1021-3541-1,5261,-0.05488899876745401,-0.05488899876745401,26.5,7
1021-3541-1,5271,-0.020838233462565137,-0.020838233462565137,59.08,3
1021-3541-1,5274,-0.020828979818426407,-0.020828979818426407,115.08,3
1021-3541-1,5281,-0.05172831311833159,-0.05172831311833159,47.56,6
1021-3541-1,5301,0.0003086717908314107,0.0003086717908314107,41.8,5
1021-3541-1,5341,0.014172142741181643,0.014172142741181643,12.040000000000001,3
1021-3541-1,5361,0.005849838158484416,0.005849838158484416,44.69,6
1021-3541-1,5381,-0.0168684201271187,-0.0168684201271187,4.6,2
1021-3541-1,5441,-0.007624132296443799,-0.007624132296443799,18.53,3
1021-3541-1,5501,-0.00561686659756625,-0.00561686659756625,38.9,3
1021-3541-1,6201,-0.014511699653099674,-0.014511699653099674,156.84,2
1021-3541-1,6931,-0.011877869455906687,-0.011877869455906687,20.0,1
1021-3541-1,11261,-0.0032010653078071785,-0.0032010653078071785,800.0,1
1021-3541-1,11310,-0.011518913027553784,-0.011518913027553784,23.15,1
1021-3541-1,14010,0.019741095380342452,0.019741095380342452,33.9,1
1021-3541-1,14013,0.01974109538034244,0.01974109538034244,172.0,2
1021-3541-1,14016,0.019741095380342036,0.019741095380342036,50.0,1
1021-3541-1,14720,-0.00027583335819868215,-0.00027583335819868215,500.0,1
1021-3541-1,17010,0.007715450075667513,0.007715450075667513,55.0,2
1021-3541-1,17420,-0.0011423187493416753,-0.0011423187493416753,824.0,1
1021-3541-1,20900,0.033559455840685926,0.033559455840685926,109.2,2
1021-3541-1,22811,0.027948365809166018,0.027948365809166018,2.55,1
1021-3541-1,23610,0.17304939407482195,0.17304939407482195,72.39,2
1021-3541-1,28810,-0.013677427275195192,-0.013677427275195192,40.8,3
1021-3541-1,32060,-0.014804295740594081,-0.014804295740594081,450.0,1
1021-3541-1,36210,0.0003086717908384329,0.0003086717908384329,59.0,2
1021-3541-1,36411,-0.004810290931706297,-0.004810290931706297,60.162,9
1021-3541-1,39420,-0.010175187099775135,-0.010175187099775135,450.0,1
1021-3541-1,44731,-0.0002821503355554117,-0.0002821503355554117,483.0,1
1021-3541-1,44732,-0.0007214442414748834,-0.0007214442414748834,483.0,1
1021-3541-1,44733,-0.000721444241474925,-0.000721444241474925,483.0,1
1021-3541-1,51911,0.006942240192619326,0.006942240192619326,139.2,2
1021-3541-1,52610,-0.011518913027560335,-0.011518913027560335,46.3,3
1021-3541-1,66094,0.014723113916734601,0.014723113916734601,58.0,1
1021-3541-1,66096,-0.029163077422478922,-0.029163077422478922,84.0,1
1021-3541-1,66123,0.0015615652489556903,0.0015615652489556903,370.0,2
1021-3541-1,68090,-0.011877869455905743,-0.011877869455905743,34.0,1
1021-3541-1,70010,0.0036749026922829886,0.0036749026922829886,82.5,4
1021-3541-1,71011,0.0018028193471193443,0.0018028193471193443,50.15,3
1021-3541-1,73500,0.0020001783131911033,0.0020001783131911033,47.5,1
1021-3541-1,74011,0.0017464981907315824,0.0017464981907315824,13.8,1
1021-3541-1,75010,0.0022094656163309245,0.0022094656163309245,103.0,4
1021-3541-1,77210,0.0031061347675820916,0.0031061347675820916,67.9,3
1021-3541-1,77212,0.0031061347675820916,0.0031061347675820916,51.6,1
1021-3541-1,77511,0.0020171780157443586,0.0020171780157443586,17.5,1
1021-3541-1,79010,0.0036749026922871797,0.0036749026922871797,16.9,1
1021-3541-1,80710,0.002623409135073085,0.002623409135073085,67.5,5
1021-3541-1,81810,0.002819483813388368,0.002819483813388368,73.7,3
1021-3541-1,83011,0.0017717883850113247,0.0017717883850113247,15.0,2
1021-3541-1,83510,0.002306535731865511,0.002306535731865511,37.7,2
1021-3541-1,84412,0.0024558765292168327,0.0024558765292168327,15.0,1
1021-3541-1,85510,0.002893943064955301,0.002893943064955301,70.6,3
1021-3541-1,87510,0.0028939430649603803,0.0028939430649603803,95.7,7
1021-3541-1,87900,0.0020001783131987083,0.0020001783131987083,76.3,4
1021-3541-1,89210,0.002819483813387369,0.002819483813387369,27.6,1
1021-3541-1,89510,0.003096812682405914,0.003096812682405914,28.1,4
1021-3541-1,90210,0.002457558641117602,0.002457558641117602,90.0,7
1021-10210-1,1021,0.4282763783195378,0.4282763783195378,8.16,2
1021-10210-1,1061,0.018090534847083006,0.018090534847083006,15.6,4
1021-10210-1,1121,-0.009369830775259658,-0.009369830775259658,118.39000000000001,4
1021-10210-1,1131,-0.002658591400617638,-0.002658591400617638,34.35,1
1021-10210-1,1141,0.022280969671527373,0.022280969671527373,0.9,1
1021-10210-1,1231,-0.015502062406104855,-0.015502062406104855,42.0,2
1021-10210-1,1251,0.16270325590153334,0.16270325590153334,154.219,11
1021-10210-1,1281,-0.03794043394315594,-0.03794043394315594,65.71000000000001,6
1021-10210-1,1311,-0.018087222738337516,-0.018087222738337516,147.6,4
1021-10210-1,1341,0.012890734213613086,0.012890734213613086,89.3,17
1021-10210-1,1381,-0.04612953887468052,-0.04612953887468052,2.0,1
1021-10210-1,1401,0.03067153089342156,0.03067153089342156,46.88999999999999,6
1021-10210-1,1431,-0.005035052974895038,-0.005035052974895038,45.0,1
1021-10210-1,1441,-0.041607919581124975,-0.041607919581124975,13.6,3
1021-10210-1,1461,-0.05069700915920805,-0.05069700915920805,32.4,1
1021-10210-1,1481,-0.02792165372749622,-0.02792165372749622,1.7,1
1021-10210-1,1511,-0.002658591400617638,-0.002658591400617638,100.549,5
1021-10210-1,1521,0.0033559192303052043,0.0033559192303052043,56.4,1
1021-10210-1,1551,-0.03484453151533984,-0.03484453151533984,169.05,7
1021-10210-1,1571,0.012318020988885792,0.012318020988885792,22.94,3
1021-10210-1,1631,0.017872754239803612,0.017872754239803612,79.60300000000001,12
1021-10210-1,1651,1.8533119913399787e-05,1.8533119913399787e-05,51.599999999999994,2
1021-10210-1,1661,0.03893016835707375,0.03893016835707375,50.44,7
1021-10210-1,1671,0.0029328206223802056,0.0029328206223802056,75.0,1
1021-10210-1,1751,-0.024050436077402537,-0.024050436077402537,54.0,2
1021-10210-1,1821,0.042810094980403335,0.042810094980403335,9.24,2
1021-10210-1,1831,0.051481559712026836,0.051481559712026836,7.99,2
