outage,hour,out_s,hit,hit_s,worst_pct,n_over,eir_lost,eir_rounds,eir_caused,eir_islands,eir_cut,eir_all_lines,eir_min_s,veto_lost,veto_cut,veto_rounds,nothing_lost,nothing_islands,size,chain
1591-4001-1,15,210.0,3581-89516-1,123.0,100.17,1,0,1,0,0,0.4,1,0.0,0,0.2,1,1,0,123.0,
1591-4001-1,17,210.0,3581-89516-1,123.0,100.33,1,0,1,0,0,0.8,1,0.0,0,0.6,1,1,0,123.0,
1591-4001-1,18,210.0,3581-89516-1,123.0,100.38,1,0,1,0,0,1.1,1,0.0,0,0.8,1,1,0,123.0,
1591-4001-1,19,210.0,3581-89516-1,123.0,100.36,1,0,1,0,0,1.0,1,0.0,0,0.8,1,1,0,123.0,
1591-4001-1,20,210.0,3581-89516-1,123.0,100.33,1,0,1,0,0,0.9,1,0.0,0,0.7,1,1,0,123.0,
1591-4001-1,21,210.0,3581-89516-1,123.0,100.18,1,0,1,0,0,0.3,1,0.0,0,0.2,1,1,0,123.0,
1591-4001-1,22,210.0,3581-89516-1,123.0,100.25,1,0,1,0,0,0.6,1,0.0,0,0.4,1,1,0,123.0,
1591-4001-1,23,210.0,3581-89516-1,123.0,100.48,1,0,1,0,0,1.6,1,0.0,0,1.2,1,1,0,123.0,
1591-4001-1,24,210.0,3581-89516-1,123.0,100.25,1,0,1,0,0,0.6,1,0.0,0,0.4,1,1,0,123.0,
1591-4001-1,25,210.0,3581-89516-1,123.0,100.36,1,0,1,0,0,0.9,1,0.0,0,0.6,1,1,0,123.0,
1591-4001-1,26,210.0,3581-89516-1,123.0,100.13,1,0,1,0,0,0.2,1,0.0,0,0.1,1,1,0,123.0,
1591-4001-1,28,210.0,3581-89516-1,123.0,100.26,1,0,1,0,0,0.7,1,0.0,0,0.5,1,1,0,123.0,
1591-4001-1,29,210.0,3581-89516-1,123.0,100.16,1,0,1,0,0,0.3,1,0.0,0,0.2,1,1,0,123.0,
1591-4001-1,30,210.0,3581-89516-1,123.0,100.23,1,0,1,0,0,0.5,1,0.0,0,0.3,1,1,0,123.0,
1591-4001-1,50,210.0,3581-89516-1,123.0,100.25,1,0,1,0,0,0.9,1,0.0,0,0.4,1,14,1,123.0,
1591-4001-1,55,210.0,3581-89516-1,123.0,100.21,1,0,1,0,0,0.7,1,0.0,0,0.3,1,14,1,123.0,
1591-4001-1,56,210.0,3581-89516-1,123.0,100.35,1,0,1,0,0,1.8,1,0.0,0,0.6,1,1,0,123.0,
1591-4001-1,57,210.0,3581-89516-1,123.0,100.39,1,0,1,0,0,1.8,1,0.0,0,0.7,1,1,0,123.0,
1591-4001-1,58,210.0,3581-89516-1,123.0,100.19,1,0,1,0,0,0.5,1,0.0,0,0.2,1,1,0,123.0,
1591-4001-1,59,210.0,3581-89516-1,123.0,100.96,1,0,1,0,0,5.4,1,0.0,0,2.2,1,1,0,123.0,
1591-4001-1,60,210.0,3581-89516-1,123.0,100.12,1,0,1,0,0,0.1,1,0.0,0,0.0,1,1,0,123.0,
1591-4001-1,61,210.0,3581-89516-1,123.0,100.86,1,0,1,0,0,4.6,1,0.0,0,1.8,1,1,0,123.0,
1591-4001-1,62,210.0,3581-89516-1,123.0,100.64,1,0,1,0,0,3.3,1,0.0,0,1.3,1,1,0,123.0,
1591-4001-1,63,210.0,3581-89516-1,123.0,100.51,1,0,1,0,0,2.8,1,0.0,0,1.0,1,1,0,123.0,
1591-4001-1,64,210.0,3581-89516-1,123.0,100.52,1,0,1,0,0,2.8,1,0.0,0,1.0,1,1,0,123.0,
1591-4001-1,65,210.0,3581-89516-1,123.0,100.44,1,0,1,0,0,2.7,1,0.0,0,0.9,1,1,0,123.0,
1591-4001-1,66,210.0,3581-89516-1,123.0,100.5,1,0,1,0,0,2.7,1,0.0,0,1.0,1,1,0,123.0,
1591-4001-1,67,210.0,3581-89516-1,123.0,100.48,1,0,1,0,0,2.0,1,0.0,0,1.0,1,1,0,123.0,
1591-4001-1,68,210.0,3581-89516-1,123.0,100.44,1,0,1,0,0,1.4,1,0.0,0,0.8,1,1,0,123.0,
1591-4001-1,69,210.0,3581-89516-1,123.0,100.28,1,0,1,0,0,0.6,1,0.0,0,0.4,1,1,0,123.0,
1591-4001-1,70,210.0,3581-89516-1,123.0,100.14,1,0,1,0,0,0.1,1,0.0,0,0.1,1,1,0,123.0,
1591-4001-1,72,210.0,3581-89516-1,123.0,100.37,1,0,1,0,0,2.0,1,0.0,0,0.8,1,1,0,123.0,
1591-4001-1,74,210.0,3581-89516-1,123.0,100.27,1,0,1,0,0,0.9,1,0.0,0,0.4,1,1,0,123.0,
1591-4001-1,103,210.0,3581-89516-1,123.0,100.27,1,0,1,0,0,1.1,1,0.0,0,0.4,1,14,1,123.0,
1591-4001-1,106,210.0,3581-89516-1,123.0,100.23,1,0,1,0,0,0.6,1,0.0,0,0.3,1,1,0,123.0,
1591-4001-1,111,210.0,3581-89516-1,123.0,100.15,1,0,1,0,0,0.2,1,0.0,0,0.1,1,1,0,123.0,
1591-4001-1,114,210.0,3581-89516-1,123.0,100.2,1,0,1,0,0,0.4,1,0.0,0,0.3,1,1,0,123.0,
1591-4001-1,118,210.0,3581-89516-1,123.0,100.29,1,0,1,0,0,0.7,1,0.0,0,0.6,1,1,0,123.0,
1591-4001-1,120,210.0,3581-89516-1,123.0,100.3,1,0,1,0,0,0.8,1,0.0,0,0.6,1,1,0,123.0,
1591-4001-1,121,210.0,3581-89516-1,123.0,100.51,1,0,1,0,0,1.4,1,0.0,0,1.0,1,1,0,123.0,
1591-4001-1,122,210.0,3581-89516-1,123.0,100.11,1,0,1,0,0,0.0,1,0.0,0,0.0,1,1,0,123.0,
1591-4001-1,128,210.0,3581-89516-1,123.0,100.14,1,0,1,0,0,0.2,1,0.0,0,0.1,1,1,0,123.0,
1591-4001-1,130,210.0,3581-89516-1,123.0,100.19,1,0,1,0,0,0.3,1,0.0,0,0.2,1,1,0,123.0,
1591-4001-1,131,210.0,3581-89516-1,123.0,100.14,1,0,1,0,0,0.1,1,0.0,0,0.1,1,1,0,123.0,
1591-4001-1,133,210.0,3581-89516-1,123.0,100.29,1,0,1,0,0,0.8,1,0.0,0,0.5,1,1,0,123.0,
1591-4001-1,134,210.0,3581-89516-1,123.0,100.26,1,0,1,0,0,0.6,1,0.0,0,0.4,1,1,0,123.0,
1591-4001-1,135,210.0,3581-89516-1,123.0,100.28,1,0,1,0,0,0.8,1,0.0,0,0.4,1,1,0,123.0,
1591-4001-1,136,210.0,3581-89516-1,123.0,100.27,1,0,1,0,0,1.0,1,0.0,0,0.5,1,1,0,123.0,
1591-4001-1,138,210.0,3581-89516-1,123.0,100.61,1,0,1,0,0,2.1,1,0.0,0,1.5,1,1,0,123.0,
1591-4001-1,139,210.0,3581-89516-1,123.0,100.26,1,0,1,0,0,0.6,1,0.0,0,0.5,1,1,0,123.0,
1591-4001-1,140,210.0,3581-89516-1,123.0,100.39,1,0,1,0,0,1.2,1,0.0,0,0.9,1,1,0,123.0,
1591-4001-1,141,210.0,3581-89516-1,123.0,100.16,1,0,1,0,0,0.2,1,0.0,0,0.2,1,1,0,123.0,
1591-4001-1,142,210.0,3581-89516-1,123.0,100.4,1,0,1,0,0,1.1,1,0.0,0,0.8,1,1,0,123.0,
1591-4001-1,143,210.0,3581-89516-1,123.0,100.53,3,0,1,0,0,4.0,1,0.0,0,5.1,1,14,1,123.0,
1591-4001-1,144,210.0,3581-89516-1,123.0,100.61,3,0,1,0,0,6.0,1,0.0,0,6.6,1,14,1,123.0,
1591-4001-1,145,210.0,3581-89516-1,123.0,100.71,1,0,1,0,0,2.9,1,0.0,0,1.5,1,1,0,123.0,
1591-4001-1,146,210.0,3581-89516-1,123.0,100.92,3,0,1,0,0,10.7,1,0.0,0,11.5,1,14,1,123.0,
1591-4001-1,147,210.0,3581-89516-1,123.0,100.79,3,0,1,0,0,7.9,1,0.0,0,9.4,1,14,1,123.0,
1591-4001-1,148,210.0,3581-89516-1,123.0,100.73,1,0,1,0,0,3.8,1,0.0,0,1.9,1,1,0,123.0,
1591-4001-1,149,210.0,3581-89516-1,123.0,100.42,3,0,1,0,0,2.4,1,0.0,0,3.5,1,14,1,123.0,
1591-4001-1,150,210.0,3581-89516-1,123.0,100.56,1,0,1,0,0,2.1,1,0.0,0,1.2,1,1,0,123.0,
1591-4001-1,151,210.0,3581-89516-1,123.0,100.46,1,0,1,0,0,1.7,1,0.0,0,1.1,1,1,0,123.0,
